GTIN Code;GTIN Name;Segmentation (GPC);GPC Segmentation Code;GPC Brick Code;GPC Class Code;GPC Family Code;GTIN Image;Brand Code;Brand;Brand Image;Brand Link;Brand Owner;Brand Owner Code;Brand Owner Link;Brand Owner Wikipedia Link;Brand Owner Image;GCP Code;GLN Code;Logistical Owner (GLN);GLN Country ISO Code;GLN City;GLN Postal Code;GLN Address2;GLN Address3;GLN Address4;GLN Last Change;GLN Return Code;Number of Units;Package Type Code;Package Type Name;Weight (g);Weight (oz);Volume (ml);Volume (fl oz);Alcohol by Volume;Alcohol by Weight;Registration;Registration Country ISO Code
0008346137442;Fast 3-2-1 Plan Cappuccino Delight Shakes;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346137442.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;;;;;;GS1 US;US
0008346138418;Slim.fast! Ready To Drink Shake French Vanilla;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346138418.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;;;132.0;;;GS1 US;US
0008346145386;Low Carb Meals Shake;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346145386.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;;;11.0;;;GS1 US;US
0008346167388;Meal On-the-go Shakes;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346167388.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;;;88.0;;;GS1 US;US
0008346167494;Meal On-the-go Shakes;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346167494.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;;;88.0;;;GS1 US;US
0008346185931;Snack Bars;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346185931.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;170.0;6.0;;;;;GS1 US;US
0008346185948;Snack Bar;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346185948.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;1.05;;;;;GS1 US;US
0008346185955;Snack Bar;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346185955.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;180.0;6.34;;;;;GS1 US;US
0008346185962;Snack Bar;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346185962.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;170.0;6.0;;;;;GS1 US;US
0008346209606;Meal Bars;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346209606.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;240.0;8.46;;;;;GS1 US;US
0008346210015;Meal Bars;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346210015.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;288.0;10.15;;;;;GS1 US;US
0008346210145;Meal Bars;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346210145.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;288.0;10.15;;;;;GS1 US;US
0008346210824;Shakes;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346210824.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;;;44.0;;;GS1 US;US
0008346215423;Meal On-the-go Bar 12 bars;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346215423.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;;;;;;GS1 US;US
0008346226450;Protein Snack Bars;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346226450.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;141.7;5.0;;;;;GS1 US;US
0008346232970;Optima Ready To Drink Shake Cans;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346232970.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;11.0;;;;;GS1 US;US
0008346245703;Meal Bars;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346245703.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;1.76;;;;;GS1 US;US
0008346629596;Healthy Ready To Drink Meal With Soy Protein;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346629596.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;;;11.5;;;GS1 US;US
0008346629602;Healthy Ready To Drink Meal With Soy Protein;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346629602.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;;;11.5;;;GS1 US;US
0008346630417;Healthy Ready To Drink Meals;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346630417.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;;;66.0;;;GS1 US;US
0008346630493;Healthy Ready To Drink Meal;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346630493.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;;;66.0;;;GS1 US;US
0008346630530;Ready To Drink Meals;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008346630530.jpg;HI8N7I;Slim-Fast;http://product.okfn.org.s3.amazonaws.com/images/brand/HI8N7I.jpg;http://www.slim-fast.com;;;;;;0008346;0008346000005;Slim-Fast Foods Company;US;Englewood;07631;P O Box 6065;;NJ;;0;1;;;;;;11.0;;;GS1 US;US
0008372500203;Pepto-Bismol® Tablets, 25 Two-Packs/Box;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008372500203.jpg;;;;;;;;;;0008372;0008372000000;C.B.A. Distributing, Inc.;US;Kenner;70065;126 CHATEAU LATOUR;;LA;;0;1;;;;;;;;;GS1 US;US
0008563094269;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008563094269.jpg;;;;;;;;;;0008563;0008563000000;Biscuiterie Poppies N.V.;BE;8690 Moorslede;;Passendalestraat 7A;;;;0;1;;;;;;;;;GS1 US;US
0008576320133;Vandoren Alto Sax Reed Case;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008576320133.jpg;H97Q9X;Vandoren;http://product.okfn.org.s3.amazonaws.com/images/brand/H97Q9X.jpg;http://www.vandoren.fr;;;;;;0008576;0008576000004;Vandoren;FR;75018 Paris;;56 Rue Lepic;;;;0;1;;;;;;;;;GS1 US;US
0008640393056;Cool Water Eau De Toilette Natural Spray;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008640393056.jpg;VMFHU4;Davidoff;http://product.okfn.org.s3.amazonaws.com/images/brand/VMFHU4.jpg;http://www.zinodavidoff.com;Coty;000017;http://www.coty.com;http://en.wikipedia.org/wiki/Coty,_Inc.;http://product.okfn.org.s3.amazonaws.com/images/group/000017.jpg;0008640;0657467000007;Virtual Effects Hairware, Inc.;US;Chatsworth;91311;21037 Superior Street;;CA;;0;1;;;;;125.0;4.2;;;GS1 US;US
0008722251144;Serie Expert Absolut Repair Shampoo For Very Damaged Hair;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008722251144.jpg;A2MHI8;L'Oréal Paris;http://product.okfn.org.s3.amazonaws.com/images/brand/A2MHI8.jpg;http://www.loreal-paris.fr;L'Oréal;000016;http://www.loreal.fr;http://en.wikipedia.org/wiki/L%27Oréal;http://product.okfn.org.s3.amazonaws.com/images/group/000016.jpg;0008722;0008722000001;May's Drug Stores, Inc.;US;Tulsa;74133;6705 E. 81st St., Suite 155;;OK;;0;1;;;;;250.0;;;;GS1 US;US
0008742093144;S Factor Smoothing Conditioner;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008742093144.jpg;WAIAA6;TIGI;http://product.okfn.org.s3.amazonaws.com/images/brand/WAIAA6.jpg;http://www.tigiprofessional.com;;;;;;0008742;0008742000005;Jade Isle Product, Inc.;US;Middlesex;08846;121 William Street;;NJ;;0;1;;;;;750.0;;;;GS1 US;US
0008811201722;At Last!;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008811201722.jpg;;;;;;;;;;0008811;0076731000008;MCA Records, Inc.;US;Santa Monica;90404;2220 Colorado Ave;;CA;;0;1;;;;;;;;;GS1 US;US
0008825005965;PCMD All-Metal Projector Ceiling Mount with 8 Extension for NEC NP410;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008825005965.jpg;;;;;;;;;;0008825;0008825000007;Cajun Seafood Pies By Mr. Bob;US;Jefferson;70121;549 Carol Drive;;LA;;0;1;;;;;;;;;GS1 US;US
0008888166733;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008888166733.jpg;;;;;;;;;;0008888;0008888000006;Ubisoft, Inc.;FR;Cedex-Paris;;1, voie Felix Ebove;;;;0;1;;;;;;;;;GS1 US;US
0008915120004;Tablemate | Tablemate Helium-Quality 12 Assorted Latex Balloons, Solid Colors, 144 Balloons/pack;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0008915120004.jpg;;;;;;;;;;0008915;0008915000009;Party Paks U.S.A., Inc.;US;San Antonio;92618;7 Autry;;TX;;0;1;;;;;;;;;GS1 US;US
0000054016040;Yaourt à boire Gervais fraise;Food - Beverage - Tobacco;50000000;10000278;50132100;50130000;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000054016040.jpg;XHPBS3;Gervais;http://product.okfn.org.s3.amazonaws.com/images/brand/XHPBS3.jpg;http://www.gervais.fr;;;;;;0000054;5410218000009;JOHN MARTIN S.A.;BE;GENVAL;1332;Rue du Cerf 191;;;2013-08-25;0;4;;;100.0;;;;;;GS1 US;US
0000194003894;Lm Aluminum Guyline Adjuster - 10 Pack;Sports Equipment;71000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000194003894.jpg;I1VISX;Liberty Mountain;http://product.okfn.org.s3.amazonaws.com/images/brand/I1VISX.jpg;http://www.libertymountain.com;;;;;;0000194;0000194000008;Liberty Mountain Sports, LLC;US;Salt Lake City;84104;4375 W 1980 S Ste 100;;UT;;0;1;;;;;;;;;GS1 US;US
0000010111604;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000010111604.jpg;;;;;;;;;;0000010;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000012302284;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000012302284.jpg;;;;;;;;;;0000012;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000004905004;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000004905004.jpg;;;;;;;;;;0000004;;;;;;;;;;5;1;;;;;;;;;GS1 US;US
0000011029090;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000011029090.jpg;;;;;;;;;;0000011;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000014085451;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000014085451.jpg;;;;;;;;;;0000014;;;;;;;;;;5;1;;;;;;;;;GS1 US;US
0000020247157;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000020247157.jpg;;;;;;;;;;0000020;;;;;;;;;;5;1;;;;;;;;;GS1 US;US
0000004425816;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000004425816.jpg;;;;;;;;;;0000004;;;;;;;;;;5;1;;;;;;;;;GS1 US;US
0000000010085;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000000010085.jpg;;;;;;;;;;0000000;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000000015462;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000000015462.jpg;;;;;;;;;;0000000;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000000000017;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000000000017.jpg;;;;;;;;;;0000000;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000050375301;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000050375301.jpg;;;;;;;;;;0000050;5010441000007;Numark Limited;GB;Tamworth;B77 4RP;Numark House;4-5 Fairway Court Amber Close;Tamworth Business Park;2013-01-29;99;1;;;;;;;;;GS1 US;US
0000194000275;Gsi 148368 Camp Gourmet Kitchen with Wire Hanging Rack Over Sink;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000194000275.jpg;;;;;;;;;;0000194;0000194000008;Liberty Mountain Sports, LLC;US;Salt Lake City;84104;4375 W 1980 S Ste 100;;UT;;0;1;;;;;;;;;GS1 US;US
0000100012965;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000100012965.jpg;;;;;;;;;;0000100;0084898000007;Fortier Associates;US;Sacramento;95826;8155 Belvedere Ave. Suite 110;;CA;;0;1;;;;;;;;;GS1 US;US
0000078930162;|;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000078930162.jpg;;;;;;;;;;0000078;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000078026520;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000078026520.jpg;;;;;;;;;;0000078;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000090169069;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000090169069.jpg;;;;;;;;;;0000090;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000090280443;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000090280443.jpg;;;;;;;;;;0000090;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0001204434240;High Endurance Deodorant Stick Original;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0001204434240.jpg;QCATTJ;Old Spice;http://product.okfn.org.s3.amazonaws.com/images/brand/QCATTJ.jpg;http://www.oldspice.com;P&G - Procter & Gamble;000001;http://www.pg.com;http://en.wikipedia.org/wiki/Procter_%26_Gamble;http://product.okfn.org.s3.amazonaws.com/images/group/000001.jpg;0001204;;;;;;;;;;2;1;;;;2.6;;;;;GS1 US;US
0001496005975;Enrich Coarse Hair;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0001496005975.jpg;H3TRIU;Wella;http://product.okfn.org.s3.amazonaws.com/images/brand/H3TRIU.jpg;http://www.wella.com;P&G - Procter & Gamble;000001;http://www.pg.com;http://en.wikipedia.org/wiki/Procter_%26_Gamble;http://product.okfn.org.s3.amazonaws.com/images/group/000001.jpg;0001496;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0001200003068;Throwback Cola;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0001200003068.jpg;N6X9AD;Pepsi;http://product.okfn.org.s3.amazonaws.com/images/brand/N6X9AD.jpg;http://www.pepsiusa.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;0001200;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000842094212;Training Treats for Dogs (Chicken & Chicken Liver Flavor) Small;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000842094212.jpg;PBDV4U;Obey;http://product.okfn.org.s3.amazonaws.com/images/brand/PBDV4U.jpg;http://stewartpet.com;;;;;;0000842;0000842000008;Miraclecorp Products, Inc.;US;Dayton;45439;2425 W Dorothy Lane;;OH;;0;1;;;;;;;;;GS1 US;US
0000934681450;Freedom Alert II Newest Dect Model 600 Foot Range-FreedomAlert (60 day return policy);;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000934681450.jpg;;;;;;;;;;0000934;0000934000008;Alegre Distributors Inc.;US;Kansas City;66115;1401 Fairfax Trafficway, A-138;;KS;;0;1;;;;;;;;;GS1 US;US
0000783135005;"32"" Grab Bar White Latex Free 1/BX";;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000783135005.jpg;;;;;;;;;;0000783;0000783000006;Cinnamon Twist Bakeries, Ltd.;US;Mesa;85203;410 N. Hunt;;AZ;;0;1;;;;;;;;;GS1 US;US
0000784435005;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000784435005.jpg;;;;;;;;;;0000784;0000784000005;Hillian Interlog, Usa;US;Troy;27371;105 Spencer Street;P.O. Box 842;NC;;0;1;;;;;;;;;GS1 US;US
0000912000006;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000912000006.jpg;;;;;;;;;;0000912;0000912000006;E & E Sales, Inc.;US;Johnson City;37603-5272;P O Box 5272;;TN;;0;1;;;;;;;;;GS1 US;US
0000870000032;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000870000032.jpg;;;;;;;;;;0000870;0811276000003;Vector Tobacco, Inc.;US;Morrisville;27560;PO Box 2010;;NC;;0;1;;;;;;;;;GS1 US;US
0001325633157;;Food - Beverage - Tobacco;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0001325633157.jpg;6VUTXP;No1;http://product.okfn.org.s3.amazonaws.com/images/brand/6VUTXP.jpg;;;;;;;0001325;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0000346397291;Bosch PS31B 12V Max Cordless Lithium-Ion 3/8-in Drill Driver (Tool Only);Tools - Equipment - Power;82000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000346397291.jpg;BK7T7X;Bosch;http://product.okfn.org.s3.amazonaws.com/images/brand/BK7T7X.jpg;http://www.bosch.fr;;;;;;0000346;0000346000016;Robert Bosch Tool Corporation;US;Mount Prospect;60056;1800 West Central;;IL;;0;1;;;;;;;;;GS1 US;US
0000346392548;Bosch PS70B 12V Cordless Lithium-Ion 18-Gauge Metal Shear (Tool Only);Tools - Equipment - Power;82000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000346392548.jpg;BK7T7X;Bosch;http://product.okfn.org.s3.amazonaws.com/images/brand/BK7T7X.jpg;http://www.bosch.fr;;;;;;0000346;0000346000016;Robert Bosch Tool Corporation;US;Mount Prospect;60056;1800 West Central;;IL;;0;1;;;;;;;;;GS1 US;US
0000772054249;Trunki Carrying Case (Tote) for Travel Essential - Red;Toys - Games;86000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000772054249.jpg;X8GVT7;Melissa & Doug;http://product.okfn.org.s3.amazonaws.com/images/brand/X8GVT7.jpg;http://www.melissaanddoug.com;;;;;;0000772;0000772000000;Melissa & Doug, LLC;US;Wilton;06897;141 Danbury Rd.;;CT;;0;1;;;;;;;;;GS1 US;US
0000346393033;Bosch GTL2 Laser Level Square;Tools - Equipment - Power;82000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000346393033.jpg;BK7T7X;Bosch;http://product.okfn.org.s3.amazonaws.com/images/brand/BK7T7X.jpg;http://www.bosch.fr;;;;;;0000346;0000346000016;Robert Bosch Tool Corporation;US;Mount Prospect;60056;1800 West Central;;IL;;0;1;;;;;;;;;GS1 US;US
0000772005289;40-piece Wooden Beginner Pattern Blocks;Toys - Games;86000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000772005289.jpg;X8GVT7;Melissa & Doug;http://product.okfn.org.s3.amazonaws.com/images/brand/X8GVT7.jpg;http://www.melissaanddoug.com;;;;;;0000772;0000772000000;Melissa & Doug, LLC;US;Wilton;06897;141 Danbury Rd.;;CT;;0;1;;;;;;;;;GS1 US;US
0000772004947;Wooden Take-Along 24-piece Tool Kit;Toys - Games;86000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000772004947.jpg;X8GVT7;Melissa & Doug;http://product.okfn.org.s3.amazonaws.com/images/brand/X8GVT7.jpg;http://www.melissaanddoug.com;;;;;;0000772;0000772000000;Melissa & Doug, LLC;US;Wilton;06897;141 Danbury Rd.;;CT;;0;1;;;;;;;;;GS1 US;US
0000381260635;Burris Scope Cover Waterproof 626063;Sports Equipment;71000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000381260635.jpg;4L81GM;Burris;http://product.okfn.org.s3.amazonaws.com/images/brand/4L81GM.jpg;http://www.burrisoptics.com;;;;;;0000381;0000381000002;Burris Company, Inc.;US;Greeley;80632;P.O. Box 1747;;CO;;0;1;;;;;;;;;GS1 US;US
0000772037815;Lace and Trace Farm Animals;Toys - Games;86000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000772037815.jpg;X8GVT7;Melissa & Doug;http://product.okfn.org.s3.amazonaws.com/images/brand/X8GVT7.jpg;http://www.melissaanddoug.com;;;;;;0000772;0000772000000;Melissa & Doug, LLC;US;Wilton;06897;141 Danbury Rd.;;CT;;0;1;;;;;;;;;GS1 US;US
0000435857606;IBM 39V1063 Infoprint 1572 MFP Black;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000435857606.jpg;1Q9U9Y;IBM;http://product.okfn.org.s3.amazonaws.com/images/brand/1Q9U9Y.jpg;http://www.ibm.com;;;;;;0000435;0000435000002;Ibm United Kingdom Limited;GB;Greenock;6 0AH;P.O. Box 30;;PA1;;0;1;;;;;;;;;GS1 US;US
0000781635002;;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0000781635002.jpg;;;;;;;;;;0000781;;;;;;;;;;2;1;;;;;;;;;GS1 US;US
0003626880902;me Star Bronzer Magic Brush For Body And Face For Women No. 01 Cuivre;Beauty - Personal Care - Hygiene;53000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-000/0003626880902.jpg;MPMT3V;Lancôme;http://product.okfn.org.s3.amazonaws.com/images/brand/MPMT3V.jpg;http://www.lancome.fr;L'Oréal;000016;http://www.loreal.fr;http://en.wikipedia.org/wiki/L%27Oréal;http://product.okfn.org.s3.amazonaws.com/images/group/000016.jpg;0003626;;;;;;;;;;2;1;;;;0.105;;;;;GS1 US;US
